#	group
603	12
604	12
605	12
606	12
607	12
608	12
609	12
610	12
611	12
612	12
613	12
614	12
615	12
616	12
617	12
618	12
619	12
620	12
621	12
622	12
623	12
624	12
625	12
626	12
627	12
628	12
629	12
630	12
631	12
632	12
633	12
634	12
635	12
636	12
637	12
638	12
639	12
640	12
641	12
642	12
643	12
644	12
645	12
646	12
647	12
648	12
649	12
650	12
651	12
652	12
653	12
654	12
655	12
656	12
657	12
658	12
659	12
660	12
661	12
662	12
663	12
664	12
665	12
666	12
667	12
668	12
669	12
670	12
671	12
672	12
673	12
674	12
675	12
676	12
677	12
678	12
679	12
680	12
681	12
682	12
683	12
684	12
685	12
686	12
687	12
688	12
689	12
690	12
691	12
692	12
693	12
694	12
695	12
696	12
697	12
698	12
699	12
700	12
701	12
702	12
703	12
704	12
705	12
706	12
707	12
708	12
709	12
710	12
711	12
712	12
713	12
714	12
715	12
716	12
717	12
718	12
719	12
720	12
721	12
722	12
723	12
724	12
725	12
726	12
727	12
728	12
729	12
730	12
731	12
732	12
733	12
734	12
735	12
736	12
737	12
738	12
739	12
740	12
741	12
742	12
743	12
744	12
745	12
746	12
747	12
748	12
749	12
750	12
751	12
752	12
753	12
754	12
755	12
756	12
757	12
758	12
759	12
760	12
761	12
762	12
763	12
764	12
765	12
766	12
767	13
768	13
769	13
770	13
771	13
772	13
773	13
774	13
775	13
776	13
777	13
778	13
779	13
780	13
781	13
782	13
783	13
784	13
785	13
786	13
787	13
788	13
789	13
790	13
791	13
792	13
793	13
794	13
795	13
796	13
797	13
798	13
799	13
800	13
801	13
802	13
803	13
804	13
805	13
806	13
807	13
808	13
809	13
810	13
811	13
812	13
813	13
814	13
815	13
816	13
817	13
818	13
819	13
820	13
821	13
822	13
823	13
824	13
825	13
826	13
827	13
828	13
829	13
830	13
831	13
832	13
833	13
834	14
835	14
836	14
837	14
838	14
839	14
840	14
841	14
842	14
843	14
844	14
845	14
846	14
847	14
848	14
849	14
850	14
851	14
852	14
853	14
854	14
855	14
856	14
857	14
858	14
859	14
860	14
861	14
862	14
863	14
864	14
865	14
866	14
867	14
868	14
869	14
870	14
871	14
872	14
873	14
874	14
875	14
876	14
877	14
878	14
879	14
880	14
881	14
882	14
883	14
884	14
885	14
886	14
887	14
888	14
889	14
890	14
891	14
892	14
893	14
894	14
895	14
896	14
897	14
898	14
899	14
900	14
901	14
902	14
903	14
904	14
905	14
906	14
907	14
908	14
909	14
910	14
911	14
912	14
913	14
914	14
915	14
916	14
917	14
918	14
919	14
920	14
921	14
922	14
923	14
924	14
925	14
926	14
927	14
928	14
929	14
930	14
931	14
932	14
933	14
934	14
935	14
936	14
937	14
938	14
939	14
940	14
941	14
942	14
943	14
944	14
945	14
946	14
947	14
948	14
949	14
950	14
951	14
952	14
953	14
954	14
955	14
956	14
957	14
958	14
959	14
960	14
961	14
962	14
963	14
964	14
965	14
966	14
967	14
968	14
969	14
970	14
971	14
972	14
973	14
974	14
975	14
976	14
977	14
978	14
979	14
980	14
981	14
982	14
983	14
984	14
985	14
986	14
987	14
988	14
989	14
990	14
991	14
992	14
993	14
994	14
995	14
996	14
997	14
998	14
999	14
1000	14
1001	14
1002	14
1003	14
1004	14
1005	14
1006	14
1007	14
1008	14
1009	14
1010	14
1011	14
1012	14
1013	14
1014	14
1015	14
1016	14
1017	14
1018	14
1019	14
1020	14
1021	14
1022	14
1023	14
1024	14
1025	14
1026	14
1027	14
1028	14
1029	14
1030	14
1031	14
1032	14
1033	14
1034	14
1035	14
1036	14
1037	14
1038	14
1039	14
1040	14
1041	14
1042	14
1043	14
1044	14
1045	14
1046	14
1047	14
1048	14
1049	14
1050	14
1051	14
1052	14
1053	14
1054	14
1055	14
1056	14
1057	14
1058	14
1059	14
1060	14
1061	14
1062	14
1063	14
1064	14
1065	14
1066	14
1067	14
1068	14
1069	14
1070	14
1071	14
1072	14
1073	14
1074	14
1075	14
1076	14
1077	14
1078	14
1079	14
1080	14
1081	14
1082	14
1083	14
1084	14
1085	14
1086	14
1087	14
1088	14
1089	14
1090	14
1091	14
1092	14
1093	14
1094	14
1095	14
1096	14
1097	14
1098	14
1099	14
1100	14
1101	14
1102	14
1103	14
1104	14
1105	14
1106	14
1107	14
1108	14
1109	14
1110	14
1111	14
1112	14
1113	14
1114	14
1115	14
1116	14
1117	14
1118	15
1119	15
1120	15
1121	15
1122	15
1123	15
1124	15
1125	15
1126	15
1127	15
1128	15
1129	15
1130	15
1131	15
1132	15
1133	15
1134	15
1135	15
1136	15
1137	15
1138	15
1139	15
1140	15
1141	15
1142	15
1143	15
1144	15
1145	15
1146	15
1147	15
1148	15
1149	15
1150	15
1151	15
1152	15
1153	15
1154	15
1155	15
1156	15
1157	15
1158	15
1159	15
1160	15
1161	15
1162	15
1163	15
1164	15
1165	15
1166	15
1167	15
1168	15
1169	15
1170	15
1171	15
1172	15
1173	15
1174	15
1175	15
1176	15
1177	15
1178	15
1179	15
1180	15
1181	15
1182	15
1183	15
1184	15
1185	15
1186	15
1187	15
1188	15
1189	15
1190	15
1191	15
1192	15
1193	15
1194	15
1195	15
1196	15
1197	15
1198	15
1199	15
1200	15
1201	15
1202	15
1203	15
1204	15
1205	15
1206	15
1207	15
1208	15
1209	15
1210	15
1211	15
1212	15
1213	15
1214	15
1215	15
1216	15
1217	15
1218	15
1219	15
1220	15
1221	15
1222	15
1223	15
1224	15
1225	15
1226	15
1227	15
1228	15
1229	15
1230	15
1231	15
1232	15
1233	15
1234	15
1235	15
1236	15
1237	15
1238	15
1239	15
1240	15
1241	15
1242	15
1243	15
1244	15
1245	15
1246	15
1247	15
1248	15
1249	15
1250	15
1251	15
1252	15
1253	15
1254	15
1255	15
1256	15
1257	15
1258	15
1259	15
1260	15
1261	15
1262	15
1263	15
1264	15
1265	15
1266	15
1267	15
1268	15
1269	15
1270	15
1271	15
1272	15
1273	15
1274	15
1275	15
1276	15
1277	15
1278	15
1279	15
1280	15
1281	15
1282	15
1283	15
1284	15
1285	15
1286	15
1287	15
1288	15
1289	15
1290	15
1291	15
1292	15
1293	15
1294	15
1295	15
1296	15
1297	15
1298	15
1299	15
1300	15
1301	15
1302	15
1303	15
1304	15
1305	15
1306	15
1307	15
1308	15
1309	15
1310	15
1311	15
1312	15
1313	15
1314	15
1315	15
1316	15
1317	15
1318	15
1319	15
1320	15
1321	15
1322	15
1323	15
1324	15
1325	15
1326	15
1327	15
1328	15
1329	15
1330	15
1331	15
1332	15
1333	15
1334	15
1335	15
1336	15
1337	15
1338	15
1339	15
1340	15
1341	15
1342	15
1343	15
1344	15
1345	15
1346	15
1347	15
1348	15
1349	15
1350	15
1351	15
1352	15
1353	15
1354	15
1355	15
1356	15
1357	15
1358	15
1359	15
1360	15
1361	15
1362	15
1363	15
1364	15
1365	15
1366	15
1367	15
1368	15
1369	15
1370	15
1371	15
1372	15
1373	15
1374	15
1375	15
1376	15
1377	15
1378	15
1379	15
1380	15
1381	15
1382	15
1383	15
1384	15
1385	15
1386	15
1387	15
1388	15
1389	15
1390	15
1391	15
1392	15
1393	15
1394	15
1395	15
1396	15
1397	15
1398	15
1399	15
1400	15
1401	15
1402	15
1403	15
1404	15
1405	15
1406	15
1407	15
1408	15
1409	15
1410	15
1411	15
1412	15
1413	15
1414	15
1415	15
1416	15
1417	15
1418	15
1419	15
1420	15
1421	15
1422	15
1423	15
1424	15
1425	15
1426	15
1427	15
1428	15
1429	15
1430	15
1431	15
1432	15
1433	15
1434	15
1435	15
1436	15
1437	15
1438	15
1439	15
1440	15
1441	15
1442	15
1443	15
1444	15
1445	15
1446	15
1447	15
1448	15
1449	15
1450	15
1451	15
1452	15
1453	15
1454	15
1455	15
1456	15
1457	15
1458	15
1459	15
1460	15
1461	15
1462	15
1463	15
1464	15
1465	15
1466	15
1467	15
1468	15
1469	15
1470	15
1471	15
1472	15
1473	15
1474	15
1475	15
1476	15
1477	15
1478	15
1479	15
1480	15
1481	15
1482	15
1483	15
1484	15
1485	15
1486	15
1487	15
1488	15
1489	15
1490	15
1491	15
1492	15
1493	15
1494	15
1495	15
1496	15
1497	15
1498	15
1499	15
1500	15
1501	15
1502	15
1503	15
1504	15
1505	15
1506	15
1507	15
1508	15
1509	15
1510	15
1511	15
1512	15
1513	15
1514	15
1515	15
1516	16
1517	16
1518	16
1519	16
1520	16
1521	16
1522	16
1523	16
1524	16
1525	16
1526	16
1527	16
1528	16
1529	16
1530	16
1531	16
1532	16
1533	16
1534	16
1535	16
1536	16
1537	16
1538	16
1539	16
1540	16
1541	16
1542	16
1543	16
1544	16
1545	16
1546	16
1547	16
1548	16
1549	16
1550	16
1551	16
1552	16
1553	16
1554	16
1555	16
1556	16
1557	16
1558	16
1559	16
1560	16
1561	16
1562	16
1563	16
1564	16
1565	16
1566	16
1567	16
1568	16
1569	16
1570	16
1571	16
1572	16
1573	16
1574	16
1575	16
1576	16
1577	16
1578	16
1579	16
1580	16
1581	16
1582	16
1583	16
1584	16
1585	16
1586	16
1587	16
1588	16
1589	16
1590	16
1591	16
1592	16
1593	16
1594	16
1595	16
1596	16
1597	16
1598	16
1599	16
1600	16
1601	16
1602	16
1603	16
1604	16
1605	16
1606	16
1607	16
1608	16
1609	16
1610	16
1611	16
1612	16
1613	16
1614	16
1615	16
1616	16
1617	16
1618	16
1619	16
1620	16
1621	16
1622	16
1623	16
1624	16
1625	16
1626	16
1627	16
1628	16
1629	16
1630	16
1631	16
1632	16
1633	16
1634	16
1635	16
1636	16
1637	17
1638	17
1639	17
1640	17
1641	17
1642	17
1643	17
1644	17
1645	17
1646	17
1647	17
1648	17
1649	19
1650	19
1651	19
1652	19
1653	19
1654	19
1655	19
1656	19
1657	19
1658	19
1659	19
1660	19
1661	19
1662	19
1663	19
1664	19
1665	19
1666	19
1667	19
1668	19
1669	19
1670	19
1671	19
1672	19
1673	20
1674	20
1675	20
1676	20
1677	20
1678	20
1679	20
1680	20
1681	20
1682	20
1683	20
1684	20
1685	20
1686	20
1687	20
1688	20
1689	20
1690	20
1691	20
1692	20
1693	20
1694	20
1695	20
1696	20
1697	20
1698	20
1699	20
1700	20
1701	20
1702	20
1703	20
1704	21
1705	21
1706	21
1707	21
1708	21
1709	21
1710	21
1711	21
1712	21
1713	21
1714	21
1715	21
1716	21
1717	21
1718	21
1719	21
1720	21
1721	21
1722	21
1723	21
1724	21
1725	22
1726	22
1727	22
1728	22
1729	22
1730	22
1731	22
1732	22
1733	22
1734	22
1735	22
1736	22
1737	22
1738	22
1739	22
1740	22
1741	22
1742	22
1743	22
1744	22
1745	22
1746	22
1747	22
1748	22
1749	22
1750	22
1751	22
1752	22
1753	22
1754	22
1755	22
1756	22
1757	22
1758	22
1759	22
1760	22
1761	22
1762	22
1763	22
1764	22
1765	22
1766	22
1767	22
1768	22
1769	22
1770	22
1771	22
1772	22
1773	22
1774	22
1775	22
1776	22
1777	22
1778	22
1779	22
1780	22
1781	22
1782	22
1783	22
1784	22
1785	22
1786	22
1787	22
1788	22
1789	22
1790	22
1791	22
1792	22
1793	22
1794	22
1795	22
1796	22
1797	22
1798	22
1799	22
1800	22
1801	22
1802	22
1803	22
1804	22
1805	22
1806	22
1807	22
1808	22
1809	22
1810	22
1811	22
1812	22
1813	22
1814	22
1815	22
1816	22
1817	22
1818	22
1819	22
1820	22
1821	22
1822	22
1823	22
1824	22
1825	22
1826	22
1827	22
1828	22
1829	22
1830	22
1831	22
1832	22
1833	22
1834	22
1835	22
1836	22
1837	22
1838	22
1839	22
1840	22
1841	22
1842	22
1843	22
1844	22
1845	22
1846	22
1847	22
1848	22
1849	22
1850	22
1851	22
1852	22
1853	22
1854	22
1855	22
1856	22
1857	22
1858	22
1859	22
1860	22
1861	22
1862	22
1863	22
1864	22
1865	22
1866	22
1867	22
1868	22
1869	22
1870	22
1871	22
1872	22
1873	22
1874	22
1875	22
1876	22
1877	22
1878	22
1879	22
1880	22
1881	22
1882	22
1883	22
1884	22
1885	22
1886	22
1887	22
1888	22
1889	22
1890	22
1891	22
1892	22
1893	22
1894	22
1895	22
1896	22
1897	22
1898	22
1899	22
1900	22
1901	22
1902	22
1903	22
1904	22
1905	22
1906	22
1907	22
1908	22
1909	22
1910	22
1911	22
1912	22
1913	22
1914	22
1915	22
1916	22
1917	22
1918	22
1919	22
1920	22
1921	22
1922	22
1923	22
1924	22
1925	22
1926	22
1927	22
1928	22
1929	22
1930	22
1931	22
1932	22
1933	22
1934	22
1935	22
1936	22
1937	22
1938	22
1939	22
1940	22
1941	22
1942	22
1943	22
1944	22
1945	22
1946	22
1947	22
1948	22
1949	22
1950	22
1951	22
1952	22
1953	22
1954	22
1955	22
1956	22
1957	22
1958	22
1959	22
1960	22
1961	22
1962	22
1963	22
1964	22
1965	22
1966	22
1967	22
1968	22
1969	22
1970	22
1971	22
1972	22
1973	22
1974	22
1975	22
1976	22
1977	22
1978	22
1979	22
1980	22
1981	22
1982	22
1983	22
1984	22
1985	22
1986	22
1987	22
1988	22
1989	22
1990	22
1991	22
1992	22
1993	22
1994	22
1995	22
1996	22
1997	22
1998	22
1999	22
2000	22
2001	22
2002	22
2003	22
2004	22
2005	22
2006	22
2007	22
2008	22
2009	22
2010	22
2011	22
2012	22
2013	22
2014	22
2015	22
2016	22
2017	22
2018	22
2019	22
2020	22
2021	22
2022	22
2023	22
2024	22
2025	22
2026	22
2027	22
2028	22
2029	22
2030	22
2031	22
2032	22
2033	22
2034	22
2035	22
2036	22
2037	22
2038	22
2039	22
2040	22
2041	22
2042	22
2043	22
2044	22
2045	22
2046	22
2047	22
2048	22
2049	22
2050	22
2051	22
2052	22
2053	22
2054	22
2055	22
2056	22
2057	22
2058	22
2059	22
2060	22
2061	22
2062	22
2063	22
2064	22
2065	22
2066	22
2067	22
2068	22
2069	22
2070	22
2071	22
2072	22
2073	22
2074	22
2075	22
2076	22
2077	22
2078	22
2079	22
2080	22
2081	22
2082	22
2083	22
2084	22
2085	22
2086	22
2087	22
2088	22
2089	22
2090	22
2091	22
2092	22
2093	22
2094	22
2095	22
2096	22
2097	22
2098	22
2099	22
2100	22
2101	22
2102	22
2103	22
2104	22
2105	22
2106	22
2107	22
2108	22
2109	22
2110	22
2111	22
2112	22
2113	22
2114	22
2115	22
2116	22
2117	22
2118	22
2119	22
2120	22
2121	22
2122	22
2123	23
2124	23
2125	23
2126	23
2127	23
2128	23
2129	23
2130	23
2131	23
2132	23
2133	23
2134	23
2135	23
2136	23
2137	23
2138	23
2139	23
2140	23
2141	23
2142	23
2143	23
2144	23
2145	23
2146	23
2147	23
2148	23
2149	23
2150	23
2151	23
2152	23
2153	23
2154	23
2155	23
2156	23
2157	23
2158	23
2159	23
2160	23
2161	23
2162	23
2163	23
2164	23
2165	23
2166	23
2167	23
2168	23
2169	23
2170	23
2171	23
2172	23
2173	23
2174	23
2175	23
2176	23
2177	23
2178	23
2179	23
2180	23
2181	23
2182	23
2183	23
2184	23
2185	23
2186	23
2187	23
2188	23
2189	23
2190	23
2191	23
2192	23
2193	23
2194	23
2195	23
2196	23
2197	23
2198	23
2199	23
2200	23
2201	23
2202	23
2203	23
2204	23
2205	23
2206	23
2207	23
2208	23
2209	23
2210	23
2211	23
2212	23
2213	23
2214	23
2215	23
2216	23
2217	23
2218	23
2219	23
2220	23
2221	23
2222	23
2223	23
2224	23
2225	23
2226	23
2227	23
2228	23
2229	23
2230	23
2231	23
2232	23
2233	23
2234	23
2235	23
2236	23
2237	23
2238	23
2239	23
2240	23
2241	23
2242	23
2243	23
2244	23
2245	23
2246	23
2247	23
2248	23
2249	23
2250	23
2251	23
2252	23
2253	23
2254	23
2255	23
2256	23
2257	23
2258	23
2259	23
2260	23
2261	23
2262	23
2263	23
2264	23
2265	23
2266	23
2267	23
2268	23
2269	23
2270	23
2271	23
2272	23
2273	23
2274	23
2275	23
2276	23
2277	23
2278	23
2279	23
2280	23
2281	23
2282	23
2283	23
2284	23
2285	23
2286	23
2287	23
2288	23
2289	23
2290	23
2291	23
2292	23
2293	23
2294	23
2295	23
2296	23
2297	23
2298	23
2299	23
2300	23
2301	23
2302	23
2303	23
2304	23
2305	23
2306	23
2307	23
2308	23
2309	23
2310	23
2311	23
2312	23
2313	23
2314	23
2315	23
2316	23
2317	23
2318	23
2319	23
2320	23
2321	23
2322	23
2323	23
2324	23
2325	23
2326	23
2327	23
2328	23
2329	23
2330	23
2331	23
2332	23
2333	23
2334	24
2335	24
2336	24
2337	24
2338	24
2339	24
2340	24
2341	24
2342	24
2343	24
2344	24
2345	24
2346	24
2347	24
2348	24
2349	24
2350	24
2351	24
2352	24
2353	24
2354	24
2355	24
2356	24
2357	24
2358	24
2359	24
2360	24
2361	24
2362	24
2363	24
2364	24
2365	24
2366	24
2367	24
2368	24
2369	24
2370	24
2371	24
2372	24
2373	24
2374	24
2375	24
2376	24
2377	24
2378	24
2379	24
2380	24
2381	24
2382	24
2383	24
2384	24
2385	24
2386	24
2387	24
2388	24
2389	24
2390	24
2391	24
2392	24
2393	24
2394	24
2395	24
2396	25
2397	25
2398	25
2399	25
2400	25
2401	25
2402	25
2403	25
2404	25
2405	25
2406	25
2407	25
2408	25
2409	25
2410	25
2411	25
2412	25
2413	25
2414	25
2415	25
2416	25
2417	25
2418	25
2419	25
2420	25
2421	25
2422	25
2423	25
2424	25
2425	25
2426	25
2427	25
2428	25
2429	25
2430	25
2431	25
2432	25
2433	25
2434	25
2435	25
2436	25
2437	26
2438	26
2439	26
2440	26
2441	26
2442	26
2443	26
2444	26
2445	26
2446	26
2447	26
2448	26
2449	26
2450	26
2451	26
2452	26
2453	26
2454	26
2455	26
2456	26
2457	26
2458	26
2459	26
2460	26
2461	26
2462	26
2463	26
2464	26
2465	26
2466	26
2467	26
2468	26
2469	26
2470	26
2471	26
2472	26
2473	26
2474	26
2475	26
2476	26
2477	26
2478	27
2479	27
2480	27
2481	27
2482	27
2483	27
2484	27
2485	27
2486	27
2487	27
2488	27
2489	27
2490	27
2491	27
2492	27
2493	27
2494	27
2495	27
2496	27
2497	27
2498	27
2499	27
2500	27
2501	27
2502	27
2503	27
2504	27
2505	27
2506	27
2507	27
2508	27
2509	27
2510	27
2511	27
2512	27
2513	27
2514	27
2515	27
2516	27
2517	27
2518	27
2519	28
2520	28
2521	28
2522	28
2523	28
2524	28
2525	28
2526	28
2527	28
2528	28
2529	28
2530	28
2531	28
2532	28
2533	28
2534	28
2535	28
2536	28
2537	28
2538	28
2539	28
2540	28
2541	28
2542	28
2543	28
2544	28
2545	28
2546	28
2547	28
2548	28
2549	28
2550	28
2551	28
2552	28
2553	28
2554	28
2555	28
2556	28
2557	28
2558	28
2559	28
2560	28
2561	28
2562	28
2563	28
2564	28
2565	28
2566	28
2567	28
2568	28
2569	28
2570	28
2571	28
2572	28
2573	28
2574	28
2575	28
2576	28
2577	28
2578	28
2579	28
2580	28
2581	28
2582	28
2583	28
2584	28
2585	28
2586	28
2587	28
2588	28
2589	28
2590	28
2591	28
2592	28
2593	28
2594	28
2595	28
2596	28
2597	28
2598	28
2599	28
2600	28
2601	28
2602	28
2603	28
2604	28
2605	28
2606	28
2607	28
2608	28
2609	28
2610	28
2611	28
2612	28
2613	28
2614	28
2615	28
2616	28
2617	28
2618	28
2619	28
2620	28
2621	28
2622	28
2623	28
2624	28
2625	28
2626	28
2627	28
2628	28
2629	28
2630	28
2631	28
2632	28
2633	28
2634	28
2635	28
2636	28
2637	28
2638	28
2639	28
2640	28
2641	28
2642	28
2643	28
2644	28
2645	28
2646	28
2647	28
2648	28
2649	28
2650	28
2651	28
2652	28
2653	28
2654	28
2655	28
2656	28
2657	28
2658	28
2659	28
2660	28
2661	28
2662	28
2663	28
2664	28
2665	28
2666	28
2667	28
2668	28
2669	28
2670	28
2671	28
2672	28
2673	28
2674	28
2675	28
2676	28
2677	28
2678	28
2679	28
2680	28
2681	28
2682	28
2683	28
2684	28
2685	28
2686	28
2687	28
2688	28
2689	28
2690	28
2691	28
2692	28
2693	28
2694	28
2695	28
2696	28
2697	28
2698	28
2699	28
2700	28
2701	28
2702	28
2703	28
2704	28
2705	28
2706	28
2707	28
2708	28
2709	28
2710	28
2711	28
2712	28
2713	28
2714	28
2715	28
2716	28
2717	28
2718	28
2719	28
2720	28
2721	28
2722	28
2723	28
2724	28
2725	28
2726	28
2727	28
2728	28
2729	28
2730	28
2731	28
2732	28
2733	28
2734	28
2735	28
2736	28
2737	28
2738	28
2739	28
2740	28
2741	28
2742	28
2743	28
2744	28
2745	28
2746	28
2747	28
2748	28
2749	28
2750	28
2751	28
2752	28
2753	29
2754	29
2755	29
2756	29
2757	29
2758	29
2759	29
2760	29
2761	29
2762	29
2763	29
2764	29
2765	29
2766	29
2767	29
2768	29
2769	29
2770	29
2771	29
2772	29
2773	29
2774	29
2775	29
2776	29
2777	29
2778	29
2779	29
2780	29
2781	29
2782	29
2783	29
2784	29
2785	29
2786	29
2787	29
2788	29
2789	29
2790	29
2791	29
2792	29
2793	29
2794	29
2795	29
2796	29
2797	29
2798	29
2799	29
2800	29
2801	29
2802	29
2803	29
2804	29
2805	29
2806	29
2807	29
2808	29
2809	29
2810	29
2811	29
2812	29
2813	29
2814	29
2815	29
2816	29
2817	29
2818	29
2819	29
2820	29
2821	29
2822	29
2823	29
2824	29
2825	29
2826	29
2827	29
2828	29
2829	29
2830	29
2831	29
2832	29
2833	29
2834	29
2835	29
2836	29
2837	29
2838	29
2839	29
2840	29
2841	29
2842	29
2843	29
2844	29
2845	29
2846	29
2847	29
2848	29
2849	29
2850	29
2851	29
2852	29
2853	29
2854	29
2855	29
2856	29
2857	29
2858	29
2859	29
2860	29
2861	29
2862	29
2863	29
2864	29
2865	29
2866	29
2867	29
2868	29
2869	29
2870	29
2871	29
2872	29
2873	29
2874	29
2875	29
2876	29
2877	29
2878	29
2879	29
2880	29
2881	29
2882	29
2883	29
2884	29
2885	29
2886	29
2887	29
2888	29
2889	29
2890	29
2891	29
2892	29
2893	29
2894	29
2895	29
2896	29
2897	29
2898	29
2899	29
2900	29
2901	29
2902	29
2903	29
2904	29
2905	29
2906	29
2907	29
2908	29
2909	29
2910	29
2911	29
2912	29
2913	29
2914	29
2915	29
2916	29
2917	29
2918	29
2919	29
2920	29
2921	29
2922	29
2923	29
2924	29
2925	29
2926	29
2927	29
2928	29
2929	29
2930	29
2931	29
2932	29
2933	29
2934	29
2935	29
2936	29
2937	29
2938	29
2939	29
2940	29
2941	29
2942	29
2943	29
2944	29
2945	29
2946	29
2947	29
2948	29
2949	29
2950	29
2951	29
2952	29
2953	29
2954	29
2955	29
2956	29
2957	29
2958	29
2959	29
2960	29
2961	29
2962	29
2963	29
2964	29
2965	29
2966	29
2967	29
2968	29
2969	29
2970	29
2971	29
2972	29
2973	29
2974	29
2975	29
2976	29
2977	29
2978	29
2979	29
2980	29
2981	29
2982	29
2983	29
2984	29
2985	29
2986	30
2987	30
2988	30
2989	30
2990	30
2991	30
2992	30
2993	30
2994	30
2995	30
2996	30
2997	30
2998	30
